SubjID,trial,block,file1,filedur,loadtime,status,response,option,rt
3622caba79f77e,36,3,sounds/type_60,568,5,OK,type,<invalid>,728
3622cab55dbace,15,3,sounds/dice_0,630,5,OK,dice,<invalid>,572
3622caa97dab70,35,3,sounds/dice_20,630,0,OK,dice,<invalid>,1406
3622caba79f77e,37,3,sounds/type_80,569,0,OK,type,<invalid>,854
3622cab55dbace,16,3,sounds/dice_20,630,0,OK,dice,<invalid>,981
3622caa97dab70,36,3,sounds/dice_20,630,0,OK,tice,<invalid>,1413
3622caba79f77e,38,3,sounds/type_20,569,15,OK,dype,<invalid>,620
3622cab55dbace,17,3,sounds/dice_60,630,5,OK,tice,<invalid>,659
3622caba79f77e,39,3,sounds/type_20,569,0,OK,dype,<invalid>,659
3622cab55dbace,18,3,sounds/dice_40,630,5,OK,tice,<invalid>,626
3622caa97dab70,37,3,sounds/dice_40,630,0,OK,tice,<invalid>,1425
3622caba79f77e,40,3,sounds/type_20,569,0,OK,dype,<invalid>,723
3622cab55dbace,19,3,sounds/dice_80,630,15,OK,tice,<invalid>,590
3622caa97dab70,38,3,sounds/dice_20,630,0,OK,dice,<invalid>,1478
3622caba79f77e,41,3,sounds/type_40,570,0,OK,type,<invalid>,835
3622cab55dbace,20,3,sounds/dice_0,630,0,OK,dice,<invalid>,595
3622caa97dab70,39,3,sounds/dice_20,630,0,OK,tice,<invalid>,1155
3622caba79f77e,42,3,sounds/type_60,568,0,OK,type,<invalid>,679
3622cab55dbace,21,3,sounds/dice_0,630,5,OK,dice,<invalid>,651
3622caa97dab70,40,3,sounds/dice_80,630,0,OK,tice,<invalid>,1185
3622caba79f77e,43,3,sounds/type_40,570,0,OK,type,<invalid>,766
3622cab55dbace,22,3,sounds/dice_60,630,5,OK,tice,<invalid>,682
3622caa97dab70,41,3,sounds/dice_40,630,0,OK,tice,<invalid>,1144
3622caba79f77e,44,3,sounds/type_0,569,0,OK,dype,<invalid>,735
3622cab55dbace,23,3,sounds/dice_20,630,0,OK,tice,<invalid>,676
3622caba79f77e,45,3,sounds/type_80,569,5,OK,type,<invalid>,669
3622cab55dbace,24,3,sounds/dice_20,630,5,OK,tice,<invalid>,784
3622caa97dab70,42,3,sounds/dice_0,630,0,incorrect_response,tice,<invalid>,1165
3622cab55dbace,25,3,sounds/dice_40,630,0,OK,tice,<invalid>,585
3622caba79f77e,46,3,sounds/type_40,570,0,OK,type,<invalid>,792
3622caa97dab70,43,3,sounds/dice_20,630,0,OK,tice,<invalid>,1449
3622cab55dbace,26,3,sounds/dice_60,630,5,OK,tice,<invalid>,582
3622caba79f77e,47,3,sounds/type_80,569,0,OK,type,<invalid>,722
3622caa97dab70,44,3,sounds/dice_60,630,0,OK,tice,<invalid>,1220
3622cab55dbace,27,3,sounds/dice_20,630,5,OK,tice,<invalid>,738
3622caba79f77e,48,3,sounds/type_60,568,0,OK,type,<invalid>,676
3622caa97dab70,45,3,sounds/dice_0,630,0,incorrect_response,tice,<invalid>,1210
3622cab55dbace,28,3,sounds/dice_80,630,5,OK,tice,<invalid>,626
3622caba79f77e,49,3,sounds/type_80,569,0,OK,type,<invalid>,794
3622cab55dbace,29,3,sounds/dice_0,630,0,OK,dice,<invalid>,535
3622caa97dab70,46,3,sounds/dice_60,630,0,OK,tice,<invalid>,1638
3622cab55dbace,30,3,sounds/dice_20,630,0,OK,dice,<invalid>,743
3622caa97dab70,47,3,sounds/dice_40,630,0,OK,tice,<invalid>,1476
3622cab55dbace,31,3,sounds/dice_80,630,0,OK,tice,<invalid>,584
3622caa97dab70,48,3,sounds/dice_20,630,0,OK,tice,<invalid>,1334
3622cab55dbace,32,3,sounds/dice_20,630,0,OK,dice,<invalid>,701
3622caa97dab70,49,3,sounds/dice_0,630,0,OK,dice,<invalid>,1250
3622cab55dbace,33,3,sounds/dice_60,630,5,OK,tice,<invalid>,589
3622cab55dbace,34,3,sounds/dice_80,630,5,OK,tice,<invalid>,663
3622cab55dbace,35,3,sounds/dice_60,630,5,OK,tice,<invalid>,552
3622caba79f77e,0,3,sounds/dice_80,630,150,OK,tice,<invalid>,2046
3622cab55dbace,36,3,sounds/dice_40,630,15,OK,tice,<invalid>,583
3622caba79f77e,1,3,sounds/dice_40,630,130,OK,tice,<invalid>,1060
3622cab55dbace,37,3,sounds/dice_80,630,5,OK,tice,<invalid>,673
3622cab55dbace,38,3,sounds/dice_60,630,5,OK,tice,<invalid>,594
3622caba79f77e,2,3,sounds/dice_60,630,245,OK,dice,<invalid>,1165
3622cab55dbace,39,3,sounds/dice_40,630,5,OK,tice,<invalid>,617
3622caba79f77e,3,3,sounds/dice_0,630,125,OK,dice,<invalid>,610
3622cab55dbace,40,3,sounds/dice_40,630,5,OK,tice,<invalid>,504
3622caba79f77e,4,3,sounds/dice_60,630,5,OK,tice,<invalid>,879
3622cab55dbace,41,3,sounds/dice_40,630,5,OK,tice,<invalid>,573
3622caba79f77e,5,3,sounds/dice_0,630,5,OK,dice,<invalid>,598
3622cab55dbace,42,3,sounds/dice_80,630,5,OK,tice,<invalid>,672
3622caba79f77e,6,3,sounds/dice_40,630,15,OK,tice,<invalid>,788
3622cab55dbace,43,3,sounds/dice_60,630,5,OK,tice,<invalid>,623
3622caba79f77e,7,3,sounds/dice_60,630,0,OK,tice,<invalid>,869
3622cab55dbace,44,3,sounds/dice_20,630,0,OK,dice,<invalid>,666
3622caba79f77e,8,3,sounds/dice_60,630,0,OK,tice,<invalid>,618
3622cab55dbace,45,3,sounds/dice_80,630,5,OK,tice,<invalid>,655
3622caba79f77e,9,3,sounds/dice_20,630,125,OK,tice,<invalid>,936
3622cab55dbace,46,3,sounds/dice_0,630,5,OK,dice,<invalid>,589
3622caba79f77e,10,3,sounds/dice_80,630,0,OK,tice,<invalid>,672
3622cab55dbace,47,3,sounds/dice_40,630,5,OK,tice,<invalid>,558
3622caba79f77e,11,3,sounds/dice_0,630,5,OK,dice,<invalid>,608
3622cab55dbace,48,3,sounds/dice_20,630,5,OK,dice,<invalid>,845
3622caba79f77e,12,3,sounds/dice_0,630,0,OK,dice,<invalid>,600
3622cab55dbace,49,3,sounds/dice_40,630,0,OK,tice,<invalid>,755
3622caba79f77e,13,3,sounds/dice_0,630,0,OK,dice,<invalid>,541
4622cac790a39e,0,4,sounds/type_20,569,275,slow_response,dype,<invalid>,3576
3622caba79f77e,14,3,sounds/dice_80,630,5,OK,tice,<invalid>,651
3622caba79f77e,15,3,sounds/dice_0,630,0,OK,dice,<invalid>,631
4622cac790a39e,1,4,sounds/type_60,568,90,OK,type,<invalid>,2409
3622caba79f77e,16,3,sounds/dice_40,630,0,OK,tice,<invalid>,616
4622cac790a39e,2,4,sounds/type_0,569,290,OK,dype,<invalid>,1593
3622caba79f77e,17,3,sounds/dice_20,630,35,OK,dice,<invalid>,569
3622caba79f77e,18,3,sounds/dice_0,630,0,OK,dice,<invalid>,558
4622cac790a39e,3,4,sounds/type_40,570,100,OK,type,<invalid>,1680
3622caba79f77e,19,3,sounds/dice_60,630,30,OK,tice,<invalid>,641
4622cac790a39e,4,4,sounds/type_60,568,5,OK,type,<invalid>,1494
3622caba79f77e,20,3,sounds/dice_60,630,0,OK,tice,<invalid>,548
3622caba79f77e,21,3,sounds/dice_0,630,0,OK,dice,<invalid>,571
4622cac790a39e,5,4,sounds/type_80,569,1365,OK,type,<invalid>,1575
3622caba79f77e,22,3,sounds/dice_40,630,0,OK,tice,<invalid>,798
4622cac790a39e,6,4,sounds/type_0,569,15,OK,dype,<invalid>,1327
3622caba79f77e,23,3,sounds/dice_20,630,0,OK,tice,<invalid>,662
3622caba79f77e,24,3,sounds/dice_60,630,0,OK,tice,<invalid>,557
4622cac790a39e,7,4,sounds/type_20,569,10,OK,dype,<invalid>,2121
3622caba79f77e,25,3,sounds/dice_80,630,0,OK,tice,<invalid>,557
4622cac790a39e,8,4,sounds/type_20,569,5,OK,type,<invalid>,1509
3622caba79f77e,26,3,sounds/dice_80,630,0,OK,tice,<invalid>,646
3622caba79f77e,27,3,sounds/dice_80,630,0,OK,tice,<invalid>,572
4622cac790a39e,9,4,sounds/type_0,569,5,OK,dype,<invalid>,1527
3622caba79f77e,28,3,sounds/dice_80,630,10,OK,tice,<invalid>,561
4622cac790a39e,10,4,sounds/type_60,568,10,OK,type,<invalid>,1163
3622caba79f77e,29,3,sounds/dice_40,630,0,OK,tice,<invalid>,540
4622cac790a39e,11,4,sounds/type_60,568,10,OK,type,<invalid>,1091
3622caba79f77e,30,3,sounds/dice_0,630,0,OK,dice,<invalid>,584
4622cac790a39e,12,4,sounds/type_40,570,15,OK,type,<invalid>,1319
3622caba79f77e,31,3,sounds/dice_40,630,0,OK,tice,<invalid>,604
3622caba79f77e,32,3,sounds/dice_60,630,5,OK,tice,<invalid>,552
4622cac790a39e,13,4,sounds/type_80,569,5,OK,type,<invalid>,1432
3622caba79f77e,33,3,sounds/dice_60,630,5,OK,tice,<invalid>,610
4622cac790a39e,14,4,sounds/type_40,570,5,OK,type,<invalid>,1719
3622caba79f77e,34,3,sounds/dice_20,630,5,OK,tice,<invalid>,560
3622caba79f77e,35,3,sounds/dice_20,630,0,OK,dice,<invalid>,796
4622cac790a39e,15,4,sounds/type_40,570,5,OK,type,<invalid>,2199
3622caba79f77e,36,3,sounds/dice_20,630,0,OK,tice,<invalid>,617
4622cac790a39e,16,4,sounds/type_20,569,5,OK,dype,<invalid>,1303
3622caba79f77e,37,3,sounds/dice_40,630,5,OK,tice,<invalid>,645
4622cac790a39e,17,4,sounds/type_80,569,5,OK,type,<invalid>,1334
3622caba79f77e,38,3,sounds/dice_40,630,0,OK,tice,<invalid>,572
4622cac790a39e,18,4,sounds/type_40,570,10,OK,type,<invalid>,1068
3622caba79f77e,39,3,sounds/dice_80,630,0,OK,tice,<invalid>,633
3622caba79f77e,40,3,sounds/dice_20,630,0,OK,dice,<invalid>,664
4622cac790a39e,19,4,sounds/type_0,569,10,OK,dype,<invalid>,1237
3622caba79f77e,41,3,sounds/dice_60,630,0,OK,tice,<invalid>,659
4622cac790a39e,20,4,sounds/type_80,569,5,OK,type,<invalid>,1224
3622caba79f77e,42,3,sounds/dice_20,630,0,OK,dice,<invalid>,883
4622cac790a39e,21,4,sounds/type_0,569,10,OK,dype,<invalid>,1123
3622caba79f77e,43,3,sounds/dice_0,630,5,OK,dice,<invalid>,673
4622cac790a39e,22,4,sounds/type_20,569,15,OK,type,<invalid>,1284
3622caba79f77e,44,3,sounds/dice_20,630,0,OK,dice,<invalid>,959
4622cac790a39e,23,4,sounds/type_60,568,10,OK,type,<invalid>,737
3622caba79f77e,45,3,sounds/dice_20,630,5,OK,dice,<invalid>,1249
4622cac790a39e,24,4,sounds/type_20,569,5,OK,type,<invalid>,1151
3622caba79f77e,46,3,sounds/dice_40,630,5,OK,tice,<invalid>,640
4622cac790a39e,25,4,sounds/type_0,569,5,OK,dype,<invalid>,878
3622caba79f77e,47,3,sounds/dice_80,630,45,OK,tice,<invalid>,612
4622cac790a39e,26,4,sounds/type_60,568,5,OK,type,<invalid>,902
3622caba79f77e,48,3,sounds/dice_80,630,5,OK,tice,<invalid>,599
4622cac790a39e,27,4,sounds/type_20,569,5,OK,dype,<invalid>,906
3622caba79f77e,49,3,sounds/dice_40,630,0,OK,tice,<invalid>,674
4622cac790a39e,28,4,sounds/type_0,569,5,OK,dype,<invalid>,1014
4622cac790a39e,29,4,sounds/type_20,569,5,OK,type,<invalid>,879
4622cac790a39e,30,4,sounds/type_20,569,10,OK,type,<invalid>,1183
4622cac790a39e,31,4,sounds/type_40,570,20,OK,type,<invalid>,1108
4622cac790a39e,32,4,sounds/type_40,570,10,OK,type,<invalid>,907
4622cac790a39e,33,4,sounds/type_80,569,10,OK,type,<invalid>,1258
4622cac790a39e,34,4,sounds/type_80,569,5,OK,type,<invalid>,959
4622cac790a39e,35,4,sounds/type_20,569,5,OK,dype,<invalid>,967
4622cac790a39e,36,4,sounds/type_80,569,10,OK,type,<invalid>,881
4622cac790a39e,37,4,sounds/type_0,569,10,OK,dype,<invalid>,803
4622cac790a39e,38,4,sounds/type_40,570,5,OK,type,<invalid>,726
4622cac790a39e,39,4,sounds/type_80,569,5,OK,type,<invalid>,866
4622cac790a39e,40,4,sounds/type_60,568,5,OK,type,<invalid>,792
4622cac790a39e,41,4,sounds/type_60,568,10,OK,type,<invalid>,688
4622cac790a39e,42,4,sounds/type_80,569,5,OK,type,<invalid>,745
4622cac790a39e,43,4,sounds/type_80,569,10,OK,type,<invalid>,671
4622cac790a39e,44,4,sounds/type_60,568,5,OK,type,<invalid>,895
4622cac790a39e,45,4,sounds/type_0,569,20,OK,dype,<invalid>,758
4622cac790a39e,46,4,sounds/type_60,568,5,OK,type,<invalid>,743
4622cac790a39e,47,4,sounds/type_40,570,5,OK,type,<invalid>,1260
4622cac790a39e,48,4,sounds/type_0,569,10,OK,dype,<invalid>,799
4622cac790a39e,49,4,sounds/type_40,570,5,OK,type,<invalid>,746
4622cac790a39e,0,4,sounds/dice_0,630,95,OK,dice,<invalid>,1950
4622cac790a39e,1,4,sounds/dice_20,630,285,OK,dice,<invalid>,1818
4622cac790a39e,2,4,sounds/dice_40,630,110,OK,tice,<invalid>,1357
4622cac790a39e,3,4,sounds/dice_20,630,10,OK,tice,<invalid>,988
4622cac790a39e,4,4,sounds/dice_0,630,10,OK,dice,<invalid>,677
4622cac790a39e,5,4,sounds/dice_80,630,135,OK,tice,<invalid>,732
4622cac790a39e,6,4,sounds/dice_80,630,10,OK,tice,<invalid>,853
4622cac790a39e,7,4,sounds/dice_20,630,15,OK,dice,<invalid>,846
4622cac790a39e,8,4,sounds/dice_40,630,5,OK,tice,<invalid>,789
4622cac790a39e,9,4,sounds/dice_60,630,105,OK,tice,<invalid>,796
4622cac790a39e,10,4,sounds/dice_20,630,10,OK,dice,<invalid>,799
4622cac790a39e,11,4,sounds/dice_60,630,5,OK,tice,<invalid>,860
4622cac790a39e,12,4,sounds/dice_40,630,5,OK,tice,<invalid>,1105
4622cac790a39e,13,4,sounds/dice_80,630,5,OK,tice,<invalid>,1139
4622cac790a39e,14,4,sounds/dice_0,630,15,OK,dice,<invalid>,629
4622cac790a39e,15,4,sounds/dice_0,630,5,OK,dice,<invalid>,690
4622cac790a39e,16,4,sounds/dice_0,630,5,OK,dice,<invalid>,641
4622cac790a39e,17,4,sounds/dice_60,630,5,OK,tice,<invalid>,1053
4622cac790a39e,18,4,sounds/dice_40,630,10,OK,tice,<invalid>,907
4622cac790a39e,19,4,sounds/dice_20,630,15,OK,tice,<invalid>,1106
4622cac790a39e,20,4,sounds/dice_80,630,5,OK,tice,<invalid>,842
4622cac790a39e,21,4,sounds/dice_40,630,15,OK,tice,<invalid>,753
4622cac790a39e,22,4,sounds/dice_80,630,5,OK,tice,<invalid>,858
4622cac790a39e,23,4,sounds/dice_20,630,10,OK,dice,<invalid>,868
4622cac790a39e,24,4,sounds/dice_20,630,5,OK,dice,<invalid>,950
4622cac790a39e,25,4,sounds/dice_60,630,5,OK,tice,<invalid>,803
4622cac790a39e,26,4,sounds/dice_60,630,5,OK,tice,<invalid>,616
4622cac790a39e,27,4,sounds/dice_60,630,10,OK,tice,<invalid>,910
4622cac790a39e,28,4,sounds/dice_0,630,15,OK,dice,<invalid>,700
4622cac790a39e,29,4,sounds/dice_80,630,5,OK,tice,<invalid>,816
4622cac790a39e,30,4,sounds/dice_20,630,5,OK,dice,<invalid>,1012
4622cac790a39e,31,4,sounds/dice_40,630,5,OK,tice,<invalid>,610
4622cac790a39e,32,4,sounds/dice_0,630,5,OK,dice,<invalid>,845
4622cac790a39e,33,4,sounds/dice_20,630,5,OK,tice,<invalid>,851
4622cac790a39e,34,4,sounds/dice_80,630,5,OK,tice,<invalid>,687
4622cac790a39e,35,4,sounds/dice_80,630,5,OK,tice,<invalid>,782
4622cac790a39e,36,4,sounds/dice_60,630,10,OK,tice,<invalid>,809
4622cac790a39e,37,4,sounds/dice_80,630,5,OK,tice,<invalid>,992
4622cac790a39e,38,4,sounds/dice_40,630,5,OK,tice,<invalid>,786
4622cac790a39e,39,4,sounds/dice_60,630,5,OK,tice,<invalid>,1092
4622cac790a39e,40,4,sounds/dice_0,630,10,OK,dice,<invalid>,738
4622cac790a39e,41,4,sounds/dice_20,630,5,OK,dice,<invalid>,1100
4622cac790a39e,42,4,sounds/dice_80,630,10,OK,tice,<invalid>,832
4622cac790a39e,43,4,sounds/dice_60,630,10,OK,tice,<invalid>,877
4622cac790a39e,44,4,sounds/dice_40,630,5,OK,tice,<invalid>,754
4622cac790a39e,45,4,sounds/dice_40,630,10,OK,tice,<invalid>,804
4622cac790a39e,46,4,sounds/dice_0,630,5,OK,dice,<invalid>,921
4622cac790a39e,47,4,sounds/dice_0,630,5,OK,dice,<invalid>,861
4622cac790a39e,48,4,sounds/dice_40,630,5,OK,tice,<invalid>,684
4622cac790a39e,49,4,sounds/dice_60,630,5,OK,tice,<invalid>,713
4622cb0fae20a1,0,4,sounds/type_20,569,145,OK,dype,<invalid>,1776
4622cb0fae20a1,1,4,sounds/type_20,569,5,OK,dype,<invalid>,1643
4622cb0fae20a1,2,4,sounds/type_80,569,135,OK,type,<invalid>,1019
4622cb0fae20a1,3,4,sounds/type_0,569,135,OK,dype,<invalid>,1034
4622cb0fae20a1,4,4,sounds/type_20,569,5,OK,dype,<invalid>,1124
4622cb0fae20a1,5,4,sounds/type_0,569,5,OK,dype,<invalid>,1301
4622cb0fae20a1,6,4,sounds/type_60,568,135,OK,type,<invalid>,925
4622cb0fae20a1,7,4,sounds/type_0,569,5,OK,dype,<invalid>,1104
4622cb0fae20a1,8,4,sounds/type_60,568,5,OK,type,<invalid>,878
4622cb0fae20a1,9,4,sounds/type_20,569,5,OK,dype,<invalid>,1401
4622cb0fae20a1,10,4,sounds/type_0,569,5,OK,dype,<invalid>,1009
4622cb0fae20a1,11,4,sounds/type_40,570,140,OK,type,<invalid>,820
4622cb0fae20a1,12,4,sounds/type_60,568,5,OK,type,<invalid>,857
4622cb0fae20a1,13,4,sounds/type_40,570,5,OK,type,<invalid>,1014
4622cb0fae20a1,14,4,sounds/type_20,569,5,OK,type,<invalid>,1318
4622cb0fae20a1,15,4,sounds/type_60,568,5,OK,type,<invalid>,815
4622cb0fae20a1,16,4,sounds/type_60,568,5,OK,type,<invalid>,685
4622cb0fae20a1,17,4,sounds/type_20,569,5,OK,dype,<invalid>,884
4622cb0fae20a1,18,4,sounds/type_0,569,10,OK,dype,<invalid>,1073
4622cb0fae20a1,19,4,sounds/type_60,568,5,OK,type,<invalid>,706
4622cb0fae20a1,20,4,sounds/type_80,569,15,OK,type,<invalid>,1002
4622cb0fae20a1,21,4,sounds/type_80,569,10,OK,type,<invalid>,954
4622cb0fae20a1,22,4,sounds/type_0,569,5,OK,dype,<invalid>,692
4622cb0fae20a1,23,4,sounds/type_40,570,5,OK,type,<invalid>,894
4622cb0fae20a1,24,4,sounds/type_80,569,5,OK,type,<invalid>,661
4622cb0fae20a1,25,4,sounds/type_0,569,5,OK,dype,<invalid>,628
4622cb0fae20a1,26,4,sounds/type_0,569,5,OK,dype,<invalid>,694
4622cb0fae20a1,27,4,sounds/type_0,569,5,OK,dype,<invalid>,758
4622cb0fae20a1,28,4,sounds/type_40,570,5,OK,type,<invalid>,879
4622cb0fae20a1,29,4,sounds/type_20,569,5,OK,type,<invalid>,1268
4622cb0fae20a1,30,4,sounds/type_80,569,5,OK,type,<invalid>,657
4622cb0fae20a1,31,4,sounds/type_60,568,10,OK,type,<invalid>,608
4622cb0fae20a1,32,4,sounds/type_80,569,10,OK,type,<invalid>,618
4622cb0fae20a1,33,4,sounds/type_0,569,5,OK,dype,<invalid>,639
4622cb0fae20a1,34,4,sounds/type_60,568,5,OK,type,<invalid>,697
4622cb0fae20a1,35,4,sounds/type_20,569,5,OK,dype,<invalid>,971
4622cb0fae20a1,36,4,sounds/type_60,568,10,OK,type,<invalid>,815
4622cb0fae20a1,37,4,sounds/type_40,570,5,OK,type,<invalid>,1115
4622cb0fae20a1,38,4,sounds/type_40,570,10,OK,type,<invalid>,1009
4622cb0fae20a1,39,4,sounds/type_80,569,5,OK,type,<invalid>,802
4622cb0fae20a1,40,4,sounds/type_20,569,5,OK,dype,<invalid>,671
4622cb0fae20a1,41,4,sounds/type_80,569,5,OK,type,<invalid>,639
4622cb0fae20a1,42,4,sounds/type_40,570,5,OK,type,<invalid>,705
4622cb0fae20a1,43,4,sounds/type_60,568,5,OK,type,<invalid>,659
4622cb0fae20a1,44,4,sounds/type_20,569,5,OK,dype,<invalid>,609
4622cb0fae20a1,45,4,sounds/type_80,569,5,OK,type,<invalid>,832
4622cb0fae20a1,46,4,sounds/type_40,570,10,OK,dype,<invalid>,1339
4622cb0fae20a1,47,4,sounds/type_80,569,5,OK,type,<invalid>,773
4622cb0fae20a1,48,4,sounds/type_40,570,5,OK,type,<invalid>,873
4622cb0fae20a1,49,4,sounds/type_40,570,5,OK,type,<invalid>,893
4622cb0fae20a1,0,4,sounds/dice_20,630,150,OK,dice,<invalid>,1997
4622cb0fae20a1,1,4,sounds/dice_80,630,145,OK,tice,<invalid>,902
4622cb0fae20a1,2,4,sounds/dice_0,630,185,OK,dice,<invalid>,693
4622cb0fae20a1,3,4,sounds/dice_20,630,5,OK,dice,<invalid>,784
4622cb0fae20a1,4,4,sounds/dice_0,630,5,OK,dice,<invalid>,645
4622cb0fae20a1,5,4,sounds/dice_0,630,5,OK,dice,<invalid>,655
4622cb0fae20a1,6,4,sounds/dice_40,630,140,OK,tice,<invalid>,841
4622cb0fae20a1,7,4,sounds/dice_60,630,390,OK,tice,<invalid>,815
4622cb0fae20a1,8,4,sounds/dice_40,630,5,OK,dice,<invalid>,1143
4622cb0fae20a1,9,4,sounds/dice_20,630,5,OK,dice,<invalid>,687
4622cb0fae20a1,10,4,sounds/dice_40,630,5,OK,dice,<invalid>,964
4622cb0fae20a1,11,4,sounds/dice_0,630,5,OK,dice,<invalid>,697
4622cb0fae20a1,12,4,sounds/dice_80,630,5,OK,tice,<invalid>,692
4622cb0fae20a1,13,4,sounds/dice_0,630,5,OK,dice,<invalid>,580
4622cb0fae20a1,14,4,sounds/dice_40,630,5,OK,dice,<invalid>,835
4622cb0fae20a1,15,4,sounds/dice_60,630,5,OK,tice,<invalid>,741
4622cb0fae20a1,16,4,sounds/dice_20,630,5,OK,dice,<invalid>,614
4622cb0fae20a1,17,4,sounds/dice_20,630,5,OK,dice,<invalid>,615
4622cb0fae20a1,18,4,sounds/dice_80,630,5,OK,tice,<invalid>,587
4622cb0fae20a1,19,4,sounds/dice_0,630,5,OK,dice,<invalid>,579
4622cb0fae20a1,20,4,sounds/dice_0,630,5,OK,dice,<invalid>,577
4622cb0fae20a1,21,4,sounds/dice_40,630,5,OK,dice,<invalid>,835
4622cb0fae20a1,22,4,sounds/dice_60,630,5,OK,tice,<invalid>,683
4622cb0fae20a1,23,4,sounds/dice_20,630,5,OK,dice,<invalid>,670
4622cb0fae20a1,24,4,sounds/dice_0,630,5,OK,dice,<invalid>,668
4622cb0fae20a1,25,4,sounds/dice_0,630,5,OK,dice,<invalid>,629
4622cb0fae20a1,26,4,sounds/dice_20,630,5,OK,dice,<invalid>,673
4622cb0fae20a1,27,4,sounds/dice_40,630,5,OK,dice,<invalid>,927
4622cb0fae20a1,28,4,sounds/dice_80,630,5,OK,tice,<invalid>,732
4622cb0fae20a1,29,4,sounds/dice_40,630,5,OK,dice,<invalid>,1130
4622cb0fae20a1,30,4,sounds/dice_60,630,5,OK,tice,<invalid>,712
4622cb0fae20a1,31,4,sounds/dice_60,630,5,OK,tice,<invalid>,683
4622cb0fae20a1,32,4,sounds/dice_80,630,5,OK,tice,<invalid>,638
4622cb0fae20a1,33,4,sounds/dice_40,630,5,OK,dice,<invalid>,897
4622cb0fae20a1,34,4,sounds/dice_60,630,5,OK,tice,<invalid>,619
4622cb0fae20a1,35,4,sounds/dice_60,630,5,OK,tice,<invalid>,608
4622cb0fae20a1,36,4,sounds/dice_80,630,5,OK,tice,<invalid>,608
4622cb0fae20a1,37,4,sounds/dice_60,630,5,OK,tice,<invalid>,956
4622cb0fae20a1,38,4,sounds/dice_20,630,5,OK,dice,<invalid>,764
4622cb0fae20a1,39,4,sounds/dice_20,630,5,OK,dice,<invalid>,589
4622cb0fae20a1,40,4,sounds/dice_0,630,5,OK,dice,<invalid>,952
4622cb0fae20a1,41,4,sounds/dice_80,630,5,OK,tice,<invalid>,601
4622cb0fae20a1,42,4,sounds/dice_60,630,5,OK,tice,<invalid>,529
4622cb0fae20a1,43,4,sounds/dice_80,630,5,OK,tice,<invalid>,619
4622cb0fae20a1,44,4,sounds/dice_40,630,10,OK,dice,<invalid>,791
4622cb0fae20a1,45,4,sounds/dice_40,630,5,OK,dice,<invalid>,751
4622cb0fae20a1,46,4,sounds/dice_80,630,10,OK,tice,<invalid>,715
4622cb0fae20a1,47,4,sounds/dice_60,630,5,OK,tice,<invalid>,619
4622cb0fae20a1,48,4,sounds/dice_20,630,5,OK,dice,<invalid>,688
4622cb0fae20a1,49,4,sounds/dice_80,630,5,OK,tice,<invalid>,748
3622cb4ae41c14,0,3,sounds/type_20,569,1700,slow_response,dype,<invalid>,3863
3622cb4ae41c14,1,3,sounds/type_20,569,10,OK,dype,<invalid>,1344
3622cb4ae41c14,2,3,sounds/type_20,569,10,OK,dype,<invalid>,1022
3622cb4ae41c14,3,3,sounds/type_0,569,715,OK,dype,<invalid>,813
3622cb4ae41c14,4,3,sounds/type_80,569,750,incorrect_response,dype,<invalid>,930
3622cb4ae41c14,5,3,sounds/type_80,569,15,OK,type,<invalid>,880
3622cb4ae41c14,6,3,sounds/type_40,570,510,OK,type,<invalid>,829
3622cb4ae41c14,7,3,sounds/type_20,569,10,OK,dype,<invalid>,645
3622cb4ae41c14,8,3,sounds/type_40,570,10,OK,type,<invalid>,479
3622cb4ae41c14,9,3,sounds/type_60,568,725,OK,type,<invalid>,410
3622cb4ae41c14,10,3,sounds/type_80,569,5,OK,type,<invalid>,509
3622cb4ae41c14,11,3,sounds/type_80,569,10,incorrect_response,dype,<invalid>,416
3622cb4ae41c14,12,3,sounds/type_40,570,20,OK,type,<invalid>,538
3622cb4ae41c14,13,3,sounds/type_40,570,15,OK,type,<invalid>,340
3622cb4ae41c14,14,3,sounds/type_20,569,20,OK,type,<invalid>,475
3622cb4ae41c14,15,3,sounds/type_0,569,15,incorrect_response,type,<invalid>,442
3622cb4ae41c14,16,3,sounds/type_60,568,10,OK,type,<invalid>,676
3622cb4ae41c14,17,3,sounds/type_0,569,15,OK,dype,<invalid>,718
3622cb4ae41c14,18,3,sounds/type_60,568,20,OK,dype,<invalid>,575
3622cb4ae41c14,19,3,sounds/type_0,569,10,OK,dype,<invalid>,543
3622cb4ae41c14,20,3,sounds/type_60,568,10,OK,dype,<invalid>,573
3622cb4ae41c14,21,3,sounds/type_40,570,35,OK,dype,<invalid>,566
3622cb4ae41c14,22,3,sounds/type_40,570,10,OK,dype,<invalid>,585
3622cb4ae41c14,23,3,sounds/type_20,569,20,OK,dype,<invalid>,553
3622cb4ae41c14,24,3,sounds/type_60,568,10,OK,dype,<invalid>,455
3622cb4ae41c14,25,3,sounds/type_0,569,10,OK,dype,<invalid>,537
3622cb4ae41c14,26,3,sounds/type_0,569,5,OK,dype,<invalid>,542
3622cb4ae41c14,27,3,sounds/type_0,569,15,OK,dype,<invalid>,423
3622cb4ae41c14,28,3,sounds/type_80,569,15,incorrect_response,dype,<invalid>,510
3622cb4ae41c14,29,3,sounds/type_80,569,15,OK,type,<invalid>,724
3622cb4ae41c14,30,3,sounds/type_20,569,10,OK,dype,<invalid>,629
